Net,Temperature
66625.88299999999,20.8
65313.094000000005,20.2
63421.747,16.6
60545.098,17.9
58468.28,19.4
55333.71200000001,19.5
50912.18,19.4
46814.281,19.5
44220.875,19.2
42042.106,18.3
40837.811,18.1
40360.287,17.1
41353.706,16.3
43147.721,17.3
45771.59,17.4
48942.528,17.2
51667.072,17.1
54438.97,17.3
56969.402,17.7
59051.77900000001,17.9
61237.959,18.2
62887.69,18.7
64131.22099999999,19.7
65450.007000000005,21.2
65877.942,22.0
65389.672,22.7
63383.36,22.7
60520.545,22.8
57935.23900000001,22.6
54522.308,21.8
49933.671,20.7
45860.698,19.3
42657.999,18.7
40251.934,18.2
38952.05700000001,17.7
38122.489,17.6
38245.772,17.2
38380.855,17.0
40234.041,16.8
43874.685000000005,16.5
48024.962,16.0
52174.049000000006,16.2
55716.614,16.8
58849.982,17.5
61254.723,18.6
63270.395,19.9
65085.347,21.1
66641.35399999999,22.0
67503.088,22.9
66960.532,23.5
65293.413,24.0
62156.554,23.8
59637.722,23.5
56289.233,22.9
52216.774000000005,21.8
48162.535,20.4
45053.30900000001,18.7
42625.282,17.5
40859.808000000005,16.7
39716.546,17.0
39182.905,16.7
38871.345,17.7
40214.252,18.1
43484.903,18.1
47269.71599999999,17.9
51188.912,17.7
54768.304,18.5
57942.44900000001,19.7
60567.786,20.9
62553.297000000006,22.2
64321.84,23.5
65530.392,23.3
66179.518,23.6
65433.205,23.5
63365.995,21.9
60524.257000000005,18.7
58853.051,17.8
55673.778,18.5
51641.36,17.7
47951.48,18.9
45179.87,19.3
43112.108,19.3
41928.305,18.1
41812.423,18.8
43062.477,18.7
45194.89,18.8
48737.595,18.5
52771.795,17.6
56496.884,17.9
60682.61,18.3
64249.155,19.1
67316.207,20.0
69962.509,20.7
71699.794,21.7
72421.49200000001,22.3
72753.18299999999,23.3
72374.629,24.0
71548.5,24.3
69631.30900000001,24.8
66598.521,24.4
64199.414,23.7
60298.662,23.3
55670.889,22.0
51410.686,19.8
48259.098,18.4
46056.933,18.5
44760.478,18.2
44615.965,18.1
45761.893,17.5
48068.355,18.2
51189.416,18.7
54053.876,18.6
56631.047000000006,17.7
59408.792,18.2
61996.658,18.8
64420.124,19.6
66533.02900000001,20.9
67883.784,23.1
68237.14199999999,24.1
68778.764,24.6
68933.81,24.0
68651.06,23.9
66899.923,23.9
64768.086,24.2
63209.508,24.1
59741.863,23.5
55367.142,22.0
51275.065,20.8
48192.7,19.8
46323.59599999999,19.3
45075.815,19.1
44813.368,19.8
46182.763,19.5
48524.049000000006,19.1
51427.022,18.8
54454.193,18.5
57426.352,18.8
60167.757000000005,19.3
62920.343,20.1
65074.982,21.3
66846.62,22.5
67624.679,23.1
68014.11499999999,23.6
68336.907,24.2
68751.061,23.3
68923.75899999999,22.5
67143.037,21.4
64825.109,21.4
63301.89200000001,22.1
59942.937,21.6
55666.081,20.1
51544.562000000005,19.7
48414.026,19.5
46352.774000000005,19.4
45132.463,19.5
44922.968,19.5
46175.497,19.6
48251.679,19.6
51530.566,19.6
54835.395,19.5
57588.304,19.3
60489.049000000006,19.3
63000.888,19.1
65094.222,19.3
66795.57599999999,19.8
68218.76599999999,20.9
68631.818,22.2
69592.36,23.2
70398.715,24.2
70378.86099999999,24.5
69557.776,25.1
67788.62400000001,25.0
66338.195,24.7
63005.228,24.2
58570.44,22.8
54559.27,20.6
51526.607,18.8
49391.722,18.4
48064.604,18.4
47901.838,19.5
49220.453,19.4
51282.46400000001,19.5
54489.777,19.2
58114.172000000006,19.3
61679.097,19.9
65552.719,20.1
68909.115,20.0
71828.23599999999,20.2
74043.736,21.6
75457.47499999999,22.8
76094.57699999999,24.0
76358.29599999999,25.4
76425.71200000001,25.6
76223.833,26.4
75273.573,26.8
73022.744,26.6
71202.847,26.1
67680.438,25.1
63053.434,24.1
58828.41499999999,23.0
55425.773,22.4
52549.218,21.7
50585.343,21.5
48913.498,21.4
48232.578,20.9
48057.80099999999,20.8
49098.666,20.8
52495.41900000001,21.3
56817.34900000001,21.4
61354.578,21.4
65305.59,21.4
68796.11400000002,21.9
71079.05099999999,22.4
73011.128,23.7
74347.681,24.5
74739.309,25.5
73511.42300000001,26.3
71369.88799999999,27.0
69357.697,27.7
66490.51999999999,27.7
64574.552,27.0
61143.639,25.6
57397.397,24.6
53627.173,23.8
50453.834,23.5
48058.288,22.3
46319.776,21.0
44984.716,21.6
44377.576,21.6
44080.19,21.0
45285.326,21.3
48581.095,20.9
52612.681,20.7
56309.236,21.1
59521.793,21.3
61963.57400000001,21.6
63466.659,22.5
64005.98299999999,23.4
64058.62,24.7
64206.377,25.4
64125.24,26.0
62597.26,26.7
60067.702000000005,27.2
58082.035,27.0
56866.364,23.8
53773.1,18.6
50315.468,18.0
47051.34,17.5
44777.425,17.2
43160.505000000005,17.5
42346.217,17.7
42418.911,17.5
43876.26,17.4
46354.898,18.0
48838.342,17.9
50948.95,17.7
52721.224,17.7
54327.623,17.4
55305.703,18.2
56350.272,19.2
57003.298,19.6
57264.128,20.4
57133.875,19.7
56671.398,19.2
56124.832,19.9
55050.178,19.8
53753.748,20.4
52087.904,20.6
51018.685,20.5
48349.477,19.4
44940.496,18.6
41901.371,17.7
39834.302,17.1
38384.989,14.8
37652.045,13.2
37694.375,13.5
38993.698,13.8
40993.759,13.6
43406.635,13.7
45745.921,13.6
47934.15,13.2
49846.049000000006,13.2
51566.87099999999,13.4
53136.990000000005,13.9
54606.845,14.7
55579.196,15.8
56261.973,16.2
57057.30900000001,17.1
57416.658,16.8
56863.118,17.2
55011.948,18.1
52661.643,18.4
51295.025,18.0
48377.575,17.4
44492.537,16.3
41469.924,15.9
39303.85,15.4
37926.276,15.0
37211.23299999999,14.4
37157.547,14.4
38408.349,12.8
40462.392,11.6
42802.48299999999,10.8
45097.304,9.8
47411.632000000005,9.2
49591.229,8.9
51394.251,10.3
53143.26099999999,12.9
54883.29,14.5
56324.417,16.6
57275.912,17.5
58170.413,18.1
58507.991,18.1
58059.015,18.8
56414.499,18.9
53993.373,19.7
52396.809,19.0
49232.989,18.4
45195.119000000006,16.4
41939.192,14.2
39739.638,13.1
38172.114,12.3
37418.836,11.2
37127.572,10.7
38539.796,10.2
40509.447,9.9
42720.338,10.3
45250.408,9.8
47759.442,8.7
50361.578,8.2
52534.359,9.4
54901.969000000005,13.0
57303.201,16.0
59305.013,17.3
60773.33,17.9
61954.564000000006,18.6
62481.912,19.1
61958.12,19.7
60037.512,19.5
57337.93,18.7
55727.235,19.3
52352.532,18.2
48055.643,17.0
44259.517,16.0
41568.38,14.9
39809.478,13.3
38655.703,12.0
38404.558,11.5
39413.522,11.2
41409.035,10.8
44000.862,10.7
46639.988,10.8
49258.638,11.0
52066.853,11.4
54948.098,13.3
57743.17599999999,16.4
60107.826,19.0
61979.111,20.0
63121.439000000006,20.4
64336.19400000001,21.9
64291.381,21.8
63548.552,20.0
61297.91099999999,19.8
58339.424,16.9
56451.505000000005,18.6
53287.661,18.2
48970.078,17.4
45223.653,15.8
42508.202,14.4
40399.315,13.4
39013.14,12.9
38273.314,14.3
38355.299,13.5
38558.131,14.2
40016.449,14.3
43136.252,13.8
47002.583,13.6
50912.788,14.4
54540.655,15.2
57153.12700000001,16.7
59193.569,18.6
60979.905,19.9
62640.055,21.2
63901.426,22.4
64412.576,23.0
63729.476,22.7
61808.217,22.7
58972.657,23.2
56949.347,22.9
53817.287,22.1
50122.074,20.9
46557.088,17.5
43792.47200000001,15.5
41659.096,14.4
40207.187,14.8
39313.364,15.1
38963.144,15.5
38953.894,14.6
39876.642,14.4
43085.905000000006,14.1
47063.447,14.1
51434.387,14.6
55503.43,15.9
58889.532,17.6
61311.98,19.0
63143.564000000006,20.4
64704.73,21.7
66149.17099999999,22.5
66884.458,22.2
66389.957,22.9
64453.214,23.5
61975.856,23.6
60420.902,23.3
56947.648,22.7
52974.54200000001,21.5
49440.652,20.1
46480.22400000001,16.1
44590.406,15.4
43404.472,15.8
43211.791,16.3
44357.072,16.3
46620.904,16.3
49637.71,15.7
52847.486,15.5
56392.895,14.7
59997.619000000006,15.0
62909.114,16.4
65317.024000000005,17.9
66848.548,19.5
67778.957,21.0
68143.323,22.2
68385.27799999999,23.2
68049.789,24.0
67916.387,24.4
66124.2,24.5
63569.726,24.0
61508.366,24.2
57311.175,21.8
52690.33900000001,21.6
48819.13900000001,19.5
45878.448,17.7
43780.599,17.1
42658.487,15.9
42480.82400000001,15.8
43575.652,16.6
46031.758,16.4
48348.264,16.3
51146.467,16.3
53711.884,15.9
56260.94900000001,15.9
58855.052,16.9
61135.55900000001,18.5
63163.383,20.2
64761.302,21.7
65002.598,22.9
64814.626,21.9
64136.533,22.3
63121.223,22.5
60714.021,22.6
58341.75400000001,17.5
56474.846,20.3
53099.992,19.6
49079.749,18.8
45308.603,17.1
42698.274000000005,16.8
41076.987,16.8
40135.516,17.2
40060.625,16.3
41216.261,14.8
43196.187000000005,14.9
45542.04,15.3
48341.874,15.0
50909.491,15.3
53724.577000000005,14.8
56566.255000000005,15.8
59039.212,16.1
61138.301,16.5
62664.167,17.3
63565.194,18.6
64185.459,19.9
63892.004,21.2
62768.726,21.7
60481.73099999999,22.1
57803.03400000001,22.5
56015.12099999999,22.5
52498.205,20.6
48219.805,15.9
44584.233,15.5
41855.382,15.3
40098.327000000005,14.3
39107.756,13.5
38930.462,13.1
40274.826,12.9
42498.759000000005,12.2
44692.152,12.8
47569.95,12.1
50329.119000000006,11.7
53501.088,11.1
56233.295,12.5
58815.236,15.7
61365.33,19.3
63027.14400000001,20.8
64159.490000000005,22.2
64845.669,23.4
64899.96599999999,24.4
63838.40700000001,23.8
61670.902,24.2
58861.182,21.8
56839.311,20.7
53182.222,20.0
48776.328,19.7
45015.614,18.2
42315.024000000005,17.5
40462.559,18.5
39470.312,17.5
39324.431,16.7
40385.276000000005,18.4
42170.383,17.0
44463.084,16.9
47358.884000000005,16.7
50414.866,15.3
53695.443,15.4
56488.891,14.7
59258.668,17.2
61343.749,20.0
63076.929,20.7
64062.597,21.8
64615.396,22.7
64330.862,22.9
63060.131,22.8
60400.553,23.7
57342.314000000006,23.6
55347.097,21.7
51706.435,20.1
47586.712,18.3
43870.62700000001,16.8
41040.981,15.7
39053.417,15.3
37607.804,14.9
36897.542,14.3
36919.728,13.5
37378.814000000006,14.0
38383.952,14.1
41349.825,14.7
44760.934,15.3
48349.653,14.7
51439.91099999999,15.4
54086.681,17.0
56336.15,18.9
58039.501,20.4
59730.573,20.9
61217.039,22.7
61856.922,23.8
61135.945,24.3
58957.325,24.4
55888.043,24.2
53966.984,23.8
50621.274,23.1
46754.398,20.7
43253.054,18.1
40589.345,17.1
38716.649,15.6
37456.674,14.9
36525.922,14.4
36253.561,14.0
36207.375,13.4
36897.884,13.3
39531.964,13.4
43064.338,13.2
46942.621,12.8
50732.276,13.7
54177.932,15.6
56790.845,17.9
59044.09,19.2
60907.236,20.7
62390.493,21.3
63320.648,21.6
62769.09900000001,22.6
60811.86,21.5
58436.015,22.9
56810.79,23.1
53366.673,21.7
49366.702000000005,18.6
45790.803,15.9
43259.10999999999,14.3
41386.423,13.8
40218.658,13.2
40302.911,12.5
41675.329,12.3
44057.364,11.9
46727.011,11.7
50134.114,11.6
53882.208,11.7
57942.11,12.2
61775.757000000005,12.9
64994.727000000006,15.4
67628.367,19.4
69376.954,20.8
70331.79099999998,20.8
70787.261,23.0
70810.083,23.9
69850.073,23.7
67790.05799999999,22.7
65098.045000000006,21.3
62886.968,21.2
58531.998,20.7
53777.805,20.1
49689.963,18.9
46376.997,17.5
44154.14200000001,16.8
42780.41900000001,16.2
42513.061,16.0
43619.276,15.2
45973.57200000001,15.7
48312.418,15.4
51241.863,14.1
54569.266,14.0
58050.501,13.5
60980.880000000005,14.2
63066.76700000001,16.2
64614.691,18.4
65556.208,20.7
66252.372,21.9
66134.88799999999,22.2
65825.404,22.5
64735.793,22.7
62716.168,23.7
60256.999,23.6
58429.961,23.1
54712.455,21.9
50526.12099999999,20.9
46922.631,20.0
44166.839,19.5
42302.398,18.3
41034.239,17.6
40862.24,16.8
42114.387,16.9
44475.92799999999,17.1
46605.777,17.5
49218.99,17.2
51904.749,16.6
54805.228,16.7
57499.24,16.4
60200.699,16.7
62398.678,15.9
63866.808,16.9
64775.588,17.7
65899.89199999999,19.4
66508.95599999999,20.8
65865.86200000001,21.6
63834.845,21.6
61211.596,21.2
59307.845,21.1
55240.418,20.7
50945.897,19.4
46764.238,16.5
44640.329000000005,15.5
42313.78400000001,16.5
41184.671,16.2
40936.501,16.2
42124.142,16.6
44468.266,16.4
46780.231,16.6
50066.63,16.7
53423.7,16.8
56888.781,16.6
59999.76400000001,16.6
62481.067,17.2
64753.51700000001,18.2
66085.849,19.6
67157.058,20.6
67934.394,21.6
67691.422,21.5
66115.62,21.3
63416.9,21.4
60537.319,20.0
58348.488,19.8
54213.97900000001,19.1
49699.495,18.8
46154.17599999999,18.3
43139.796,17.9
41198.94,17.7
40031.919,17.5
39795.498,16.8
40745.53,16.1
43004.889,16.0
45112.305,15.6
47801.43,15.5
50574.112,15.4
53323.592,15.5
55432.15900000001,15.8
57474.614,16.1
59287.448,16.3
60521.358,16.9
61615.668,18.2
62338.153,19.1
62257.28,20.4
61101.681,20.9
58576.73,21.3
55579.296,20.8
53506.128,20.6
49822.871,19.6
45791.045,18.3
42301.06,16.9
39551.426,15.4
37814.526,13.3
36741.997,13.1
36170.037,11.8
36181.966,11.3
36724.734,10.9
37661.848,9.4
39822.711,9.6
42605.713,10.0
45237.669,10.0
47608.076,11.2
49906.693,13.0
51953.954000000005,15.2
53506.865,15.9
55163.035,16.4
56573.661,18.3
57157.32,19.0
56344.074,19.6
54144.999,20.6
51618.774000000005,20.4
50090.797,19.9
47147.988,19.1
43769.36200000001,17.2
40502.592,15.9
38272.16499999999,13.9
36544.8,13.0
35334.41499999999,12.6
34818.29,11.3
34683.736000000004,10.4
34735.019,10.0
35168.425,9.5
37393.668000000005,9.4
39896.125,10.0
42873.454000000005,9.5
45888.045,8.8
48762.369000000006,12.4
51360.41099999999,15.5
53611.314,17.3
55388.031,19.1
56665.53,20.1
57343.463,21.2
56854.477,22.0
55471.211,22.5
54132.457,22.6
53117.145,22.1
50024.075,21.3
46739.9,17.5
43618.38799999999,14.2
41329.412,13.1
39941.44899999999,12.5
39143.495,11.9
39284.415,11.7
40819.269,12.2
43577.501,13.6
46103.119000000006,14.3
49062.707,14.1
51824.431,14.0
54987.02,14.0
57804.40900000001,14.4
60551.597,16.1
62599.341,17.9
63711.806,20.2
64062.926,21.9
64047.303,23.4
63634.695,24.6
62669.718,25.7
61207.719000000005,25.9
60180.84299999999,25.7
58349.457,25.1
54938.422,23.8
50849.514,22.3
47582.669,19.5
45106.13599999999,18.5
43507.87,19.6
42467.064,19.6
42629.24799999999,19.1
44070.37099999999,18.4
47010.09099999999,18.9
49450.145,19.1
51527.049000000006,18.6
53434.529,18.4
55489.794,18.2
57269.651,18.1
59001.906,17.8
60672.887,17.4
61979.937,17.6
62446.292,18.9
63182.118,20.8
63954.992,22.1
63518.873,22.8
61690.652,23.9
59863.638,23.1
58297.16299999999,22.4
54511.242000000006,21.1
50344.152,19.5
46789.315,18.9
44115.098,19.1
42241.569,19.3
41207.152,19.2
41065.02,19.1
42504.72,19.0
45306.795,19.1
47587.352,18.9
50153.762,18.7
52856.342,18.6
55576.23099999999,18.3
58468.219000000005,18.4
61150.048,18.6
63575.486,19.2
64965.816,20.1
65856.51699999999,20.4
66247.133,20.8
65970.43400000001,21.3
64619.096,22.6
61930.857,23.7
59799.95,23.8
57898.421,23.3
53719.417,22.7
49278.58299999999,20.2
45693.545,18.0
43015.29,16.9
41231.395,16.3
40271.751,15.8
40077.917,15.5
41388.192,15.3
44136.243,14.7
46244.075,14.2
48810.921,14.1
51840.483,14.0
55047.509000000005,13.4
57899.627,13.9
60410.14,16.7
62463.528,18.7
63386.779,21.1
63930.39400000001,22.5
64293.651,23.8
64105.59,24.7
62976.402,25.0
60526.183000000005,25.5
58300.10400000001,25.1
56573.880000000005,24.1
52795.985,23.8
48408.509000000005,20.9
44901.382,17.7
42226.895,17.2
40628.643,17.5
39605.029,18.1
39497.672000000006,16.6
40783.204,16.1
43534.363,16.4
45590.735,16.4
48107.845,16.6
50630.375,16.7
53042.25,15.9
55642.293,16.0
57973.799000000006,16.5
60377.836,17.1
62383.747,-9999.0
63459.493,21.0
64308.281,21.9
64592.942,23.0
63482.52,23.4
60920.857,23.5
58803.797000000006,23.6
56851.003,23.2
53105.166,22.1
48858.148,18.9
45085.687000000005,17.0
42365.877,16.1
40443.716,14.8
39085.317,14.7
38519.253,14.1
38621.656,13.8
39175.439,13.6
40428.797,13.1
43366.075,12.5
46846.49,12.5
50323.718,12.2
53364.782,12.9
55812.357,16.4
57589.094000000005,17.8
58770.92,20.7
58751.98299999999,22.2
59228.382000000005,23.1
59335.519,23.9
58444.312000000005,24.7
56794.896,25.0
55533.69,25.1
54433.861,24.6
51289.946,23.7
47860.917,21.0
44623.328,18.1
42216.425,17.0
40481.902,16.6
39246.781,17.9
38472.337,18.2
38444.064,16.5
38649.796,15.4
39244.507,15.6
42140.637,16.1
45593.995,15.9
49132.455,16.6
52732.13599999999,16.1
55928.16299999999,19.6
58892.537,21.6
61240.88,23.0
62825.869,24.1
63686.073,25.5
64198.467,26.3
63602.885,27.0
61670.861,26.9
59860.441,26.0
57964.458,19.3
54267.222,20.6
50298.137,18.7
46511.369000000006,17.8
43782.73099999999,17.2
41985.471,16.2
40862.784,17.0
40802.598,17.9
42374.503,18.3
45414.502,18.1
47895.082,17.9
50978.502,18.2
54269.666,17.5
57829.7,17.0
61329.593,18.0
64796.356,19.1
67147.588,20.7
68665.65599999999,22.1
69362.092,23.0
69827.305,24.2
70012.543,25.7
70364.73400000001,26.0
68669.049,25.6
66682.246,25.3
64175.57400000001,24.4
59509.90900000001,23.7
54702.69700000001,22.3
50603.91,20.4
47484.727,18.9
45223.248,18.5
43946.809,17.9
43696.797,18.8
44821.296,18.5
47783.459,18.3
50140.103,17.7
53097.751,17.5
56339.745,16.9
59746.027,16.5
62852.258,16.8
65313.609,18.9
66810.563,21.5
67041.36099999999,23.4
66712.121,25.0
65903.545,25.4
65511.075,25.8
64522.34,24.3
62824.40700000001,17.1
61282.507000000005,20.8
59037.35599999999,22.9
54846.116,22.1
50237.036,19.8
46709.675,18.0
44190.507000000005,18.1
42521.031,19.0
41536.702000000005,18.8
41432.039,18.5
43090.872,17.8
46521.083,17.7
48776.33900000001,17.9
51204.55499999999,17.7
53711.969000000005,17.8
56604.492,18.0
59469.846,18.0
62511.592,18.2
65045.418,19.0
66746.736,20.3
67398.781,22.1
67691.681,23.4
67461.012,23.4
66444.233,23.7
64240.733,23.6
62864.07400000001,23.3
60783.491,23.1
56296.742000000006,22.3
51690.37,21.6
47905.467,20.8
45241.852000000006,20.0
43340.17,19.3
42163.247,19.1
42006.068,18.7
43461.438,18.7
46628.787,18.5
48626.72,18.3
50650.046,18.1
52711.188,18.1
54942.23,18.1
56950.845,18.2
58366.945,18.9
59939.251,20.2
60685.25,21.2
60784.508,21.7
61084.998,21.3
60829.717,23.5
59135.609,24.1
57023.982,24.6
55863.208,23.8
54100.139,23.7
50498.12,23.3
46613.249,22.0
43444.132000000005,20.5
41582.239,19.9
39992.227000000006,19.5
39102.023,19.0
39140.147,18.5
40612.309,18.4
43327.22900000001,18.2
45287.239,18.1
46686.704000000005,18.0
48117.94900000001,17.5
49388.377,17.6
50429.355,17.6
51509.012,17.5
52455.086,15.5
52943.079000000005,15.2
53009.265,15.1
52898.152,14.8
52405.267,15.9
51184.638,16.3
49289.571,15.7
48094.762,14.3
47014.195,14.5
44403.994000000006,14.7
41207.204000000005,13.7
38544.341,12.0
36674.401000000005,11.5
35423.954000000005,10.7
34586.521,10.0
34290.957,9.8
34645.879,8.9
35458.422000000006,8.4
36204.54,8.3
38088.52,7.4
40083.175,8.4
41970.885,8.3
43137.383,9.5
44195.143,11.8
44901.792,13.1
45627.48299999999,14.1
46341.907,15.4
47069.847,15.9
47484.55900000001,15.5
46976.35599999999,16.2
45581.989,16.3
44594.761,17.1
43634.009,17.3
41501.549,15.9
38896.579000000005,13.6
36545.274,12.8
34782.336,12.7
33748.518,11.4
33001.12700000001,10.6
32496.164,10.4
32696.81,10.4
33009.82,10.4
33555.566,9.0
35262.929,8.5
37272.619,8.6
39019.402,8.5
40772.16499999999,9.8
42460.44,12.4
44044.994000000006,13.3
45384.533,14.1
46799.739,14.8
47939.594000000005,15.4
48643.844,16.1
48427.922,16.3
47455.855,16.8
47381.015,16.5
46288.397,16.1
43578.067,15.7
40992.375,13.7
38672.79,12.7
37122.909,12.2
36381.757000000005,12.4
35909.124,13.0
36192.601,12.8
38009.37,12.6
41526.21200000001,12.2
43906.93,12.3
45668.817,12.0
46865.369000000006,11.7
48131.04,11.3
49066.502,11.6
50087.987,12.4
51002.95,13.5
51378.313,14.3
51488.152,14.6
51622.555,15.9
51679.109,16.2
51339.564000000006,17.3
50908.615,18.2
51170.43,18.2
49938.293,17.6
46976.598,16.3
43754.414,15.6
41203.824,15.1
39303.342,15.2
38390.452,15.2
37761.981,14.7
38280.901,14.7
39985.781,14.5
43512.01900000001,14.4
46051.09099999999,14.4
47615.928,14.3
49097.416,14.6
50562.287,14.5
51800.62,14.5
52916.695,14.8
54051.88,15.7
54850.695,15.9
55453.444,16.5
56008.702000000005,17.0
56229.708,18.2
55942.58900000001,19.4
54741.975,20.2
54393.3,20.3
52765.244,20.3
49285.162,20.0
45580.244000000006,19.1
42579.249,17.9
40513.333,17.5
39122.033,16.3
38135.655000000006,16.3
38219.683,15.9
39669.695,15.6
42770.887,15.9
44649.319,16.0
46440.02099999999,16.2
48482.248,16.3
50353.47400000001,16.5
51929.71400000001,16.5
53358.137,16.6
54637.315,16.9
55443.675,17.0
55960.465,16.3
56430.421,17.7
56404.84900000001,19.6
55657.142,20.7
53337.167,20.9
52127.571,20.5
50234.613000000005,19.7
46589.32,18.9
42803.786,16.7
40007.561,15.0
37970.056,14.0
36902.832,13.6
35949.353,13.1
36261.649000000005,13.4
37696.529,13.2
40714.501,12.6
42639.920000000006,12.3
44336.653,11.0
46233.43,10.1
48297.481,10.3
50089.222,12.0
51688.686,12.9
53437.813,14.1
55348.538,15.9
56968.923,16.5
58530.619,17.7
59328.677,18.3
58599.953,18.9
56560.18400000001,19.2
55548.107,18.9
53749.931,18.2
50077.949,17.2
46003.186,15.6
42685.147,14.1
40372.826,13.7
38793.91700000001,12.7
37834.389,12.4
37738.976,12.3
39129.223,12.5
41970.177,13.1
43801.635,13.0
45625.03200000001,12.8
47636.41900000001,12.7
49861.912,13.0
51710.092,13.4
53554.56,15.0
55745.409,17.0
57218.223,17.9
58052.229,19.8
58389.605,20.6
57822.895,21.8
55905.828,21.6
53122.509000000005,22.4
51880.718,23.1
49738.98,22.8
46569.805,21.7
42989.049000000006,20.0
39695.257000000005,18.5
37510.081,17.8
35956.065,18.0
34925.652,18.1
34586.556,18.1
34702.466,17.9
35292.366,18.0
35899.013,17.5
37584.954,16.8
39833.525,16.6
41803.764,16.1
43502.019,16.7
45025.59099999999,17.4
46413.605,18.8
47470.233,20.1
48242.848,21.8
48357.596,22.7
47826.46,22.8
46895.012,24.0
45506.344000000005,23.9
45362.028,22.8
44082.862,21.7
41890.252,18.0
39328.552,15.9
37137.683000000005,14.2
35547.350999999995,15.5
34323.857,15.7
33483.888,17.0
33094.023,16.9
33066.014,17.9
33447.043999999994,15.2
33991.285,15.8
35778.49,16.1
37863.277,14.4
39941.455,14.8
41960.863,15.7
43922.03799999999,17.1
45271.064,18.2
46247.972,18.3
47061.897,18.4
47772.943,19.9
47782.574,20.7
47017.256,20.5
45901.946,20.1
45865.67,20.0
44684.992000000006,19.8
42517.44400000001,19.2
39931.514,18.2
37554.52,17.6
35786.614,17.6
34464.109,17.4
33728.975000000006,17.6
33507.331,17.5
33874.228,17.3
34644.364,17.0
34967.338,16.6
36833.35,16.6
39532.348,16.0
42293.072,16.3
45060.65900000001,16.2
47261.507,16.8
49154.345,17.8
50802.705,18.8
52290.414,19.8
53571.51900000001,21.0
54489.318,21.4
54199.537,22.1
52627.457,22.2
52015.004,21.8
49905.631,20.4
46351.646,19.7
42851.87900000001,18.7
40002.748,17.9
38018.725,17.2
36674.832,16.2
35906.074,16.1
36177.71200000001,14.2
37901.367,14.4
41596.862,14.1
44234.266,13.8
46425.628,14.4
48452.563,14.2
50928.622,13.9
52809.826,14.1
54633.388,14.7
56952.48,15.2
58393.48,18.3
59536.618,20.5
60456.352000000006,21.7
61270.78599999999,22.7
61256.63,23.6
59635.976,24.1
59036.6,24.1
56647.969000000005,23.8
52379.97,22.1
47925.98900000001,17.4
44334.772,16.9
41887.633,18.4
40315.935,18.8
39244.048,18.2
39189.272,17.9
40697.883,17.3
43982.092,16.9
45959.761,16.1
47877.931,16.3
50091.334,16.4
52476.0,16.0
54386.819,16.8
56128.426,18.3
57647.283,19.6
58743.28,20.4
59231.665,20.6
59524.625,21.3
59096.736,22.3
57488.554,22.9
55288.689000000006,23.9
54471.927,23.4
51896.712,22.7
47875.736,22.3
43915.259,20.2
40796.774000000005,18.3
38659.269,17.3
37284.528,15.9
36493.521,15.1
36463.839,14.0
37924.801,13.3
40840.959,12.7
42594.365,12.8
44276.23099999999,12.4
45753.58700000001,12.2
47302.280000000006,12.2
48505.076,13.1
49736.39200000001,14.7
51145.427,17.3
52146.653,19.3
53101.742000000006,19.6
53888.088,20.2
54099.958,21.2
53259.233,21.3
51532.498,21.8
51064.984,21.8
48922.62700000001,21.3
45455.777,19.3
41933.459,17.6
39198.85600000001,16.1
37307.667,15.1
36168.638,14.9
35463.053,14.6
35650.989,13.6
37158.80100000001,12.8
40396.013,12.4
42370.905,12.1
44023.07,13.2
45560.8,13.4
47132.234,13.1
48373.957,12.9
49535.46400000001,13.2
50586.209,13.6
51171.672,14.2
51537.313,15.9
51524.159,18.2
51022.391,18.6
49732.399000000005,19.4
48600.167,19.7
48471.895,20.0
46979.2,19.4
44612.372,18.3
41595.686,17.0
38755.29,16.5
36836.173,15.4
35507.64,15.1
34529.24,14.6
34261.912000000004,14.2
34731.478,14.4
35674.738999999994,14.2
36615.946,14.1
38327.092,13.9
40216.334,13.7
41920.535,13.6
43040.989,13.5
44088.226,13.8
45105.653,14.6
46198.614,15.9
47157.147,16.3
48340.936,16.3
48542.583,17.4
47710.883,17.6
46199.705,17.7
45892.91900000001,17.5
44266.03200000001,17.3
41726.458,16.4
39117.348,14.9
36765.893,13.7
34917.155000000006,13.0
33819.893,11.3
33048.709,11.6
32684.965,12.7
32882.696,12.2
33497.814,11.8
34067.167,11.3
35636.155,10.9
37601.812,11.1
38987.68,11.1
40850.785,11.5
42345.34299999999,13.1
43346.986,14.9
43874.345,16.9
44456.996,18.0
45010.577000000005,18.3
45428.674000000006,18.2
45346.71400000001,18.9
45052.276,19.4
45644.537,19.9
44110.853,19.1
41568.671,17.7
39149.78600000001,14.9
37013.422,13.8
35808.742000000006,13.9
34796.091,13.7
34657.588,13.0
35074.16299999999,13.1
36896.624,13.2
40393.444,12.7
42788.990000000005,12.0
44378.343,12.2
45958.715,11.8
47773.968,11.6
49309.733,11.8
50990.406,14.4
52808.376,17.0
54151.435,18.7
55269.628,19.8
56289.554,21.1
56618.384000000005,21.0
56144.375,21.5
54672.732,22.1
54485.211,22.4
52028.685,21.9
48321.968,20.0
44654.869000000006,15.7
41663.625,14.5
39568.186,13.4
38188.047000000006,13.3
37494.41499999999,13.4
37634.297,13.5
39330.491,14.6
42959.037,14.8
45276.213,13.2
46739.744,14.4
48893.775,14.0
51778.2,14.3
